kode_provinsi;nama_provinsi;kode_kota;nama_kota;kode_kecamatan_kemendagri;kode_kecamatan_bps;kecamatan;jenis_faskes;penyelenggara_faskes;nama_faskes;periode;tahun
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;PT. HM Sampoerna Tbk;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;CITA HUSADA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;PT.HM Sampoerna Tbk;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;YAYUK ISMAIL;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;PT. UNILEVER INDONESIA Tbk;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;D'ESTHETICO;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;UBAYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;NAYAKA HUSADA 42;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;dr. NICE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;MEDIKA PRADHANA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;MICHELLE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;SUPER SKIN;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;ROYAL CLINIC MERR;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;DELOVELY RUNGKUT;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;KESAYANGAN;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Utama;swasta;PUSURA RUNGKUT;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Utama;swasta;dr. HARYO Eye Care;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Utama;swasta;ANARE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Utama;swasta;CT KLINIK;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Khusus;Swasta;RS Onkologi;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Umum;Swasta;RS Premier Surabaya;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Khusus;Swasta;RS Ibu dan Anak Putri Surabaya;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Umum;Pemerintah Provinsi;RS Umum Haji Surabaya;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Umum;Swasta;RS Gotong Royong;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Induk;Pemerintah Kota;Puskesmas Keputih;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Induk;Pemerintah Kota;Puskesmas Klampis Ngasem;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Induk;Pemerintah Kota;Puskesmas Menur;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Gebang Putih;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Medokan Semampir;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Semolowaru;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;MENUR;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;PRIMADANA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;LIBRA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;KENJERAN;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;ASTI FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;NATANETTE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;LIBRA 2;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;SELARAS;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;KARYA SUKSES;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;K-24 MANYAR;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;LATOVI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;EXPRESS;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;SENTRA BERKAT;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;K-24 KLAMPIS;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;DR. RATNA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;SEMAMPIR RAYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;CENTRO FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;lainnya;KIMIA FARMA KLAMPIS;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;AALIYA FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;RACHMAT;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;TERANG FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;K24 KEPUTIH;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;lainnya;KIMIA FARMA MENUR;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;ANYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;TRIA FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;Lifepack;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;SUPER INDO SEMOLOWARU;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;SUPER INDO ARIF RAHMAN HAKIM;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;GUARDIAN AR HAKIM;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;KLAMPIS SEMOLO;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;Hypermart Arief Rachman Hakim;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;STIESIA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;EMDEE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;GOTONG ROYONG I;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;MEDICAL CENTER ITS;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;dr. RETNAWATI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;SILOAM SURABAYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;FACENA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;FLORA HOUSE OF BEAUTY;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;EVINE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;EMDEE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Utama;swasta;SENTRA REHABILITASI MEDIK MERIDIAN;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Utama;swasta;Universitas 17 Agustus 1945 (UNTAG) Surabaya;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Utama;swasta;LESTARI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Utama;swasta;D-ARTS DENTAL CLINIC;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Utama;Pemerintah Provinsi Jawa Timur;EMBARKASI HAJI SURABAYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Utama;swasta;JET - Z DENTAL AESTHETIC CLINIC;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Rumah Sakit Umum;Swasta;RS Manyar Medical Centre;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Rumah Sakit Khusus;Swasta;RS Ibu dan Anak Kendangsari Merr;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Rumah Sakit Umum;Swasta;RS Mitra Keluarga Kenjeran;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Rumah Sakit Umum;Kementrian Lain;RS Universitas Airlangga;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Puskesmas Induk;Pemerintah Kota;Puskesmas Kalijudan;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Puskesmas Induk;Pemerintah Kota;Puskesmas Mulyorejo;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Sutorejo;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Mulyorejo / wisma permai;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;MULYOREJO;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;MUSTAJAB;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;BAGIANA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;ALBA MEDIKA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;JEFARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;CHRIST;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;GUARDIAN SHOP IN GALAXY MALL;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;FAMILY FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;K - 24 MULYOSARI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;XION;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;PRISKA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;VITO;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;IBECA FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;HAVANDI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;CINDI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;FITRIN;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;SMILE PLUS;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;KEISSA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;XAVIER;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;K - 24 MERR KALIJUDAN;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;MUJUR SURYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;MELISA FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;ELHA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;WATSONS EAST COST;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;ENGGAL HUSADA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;UNI MEDIKA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;WATSONS GALAXY MALL SURABAYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;GUARDIAN GALAXY MALL 3;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;AIRDAS FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;WATSONS GALAX MALL 2;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;lainnya;KIMIA FARMA HEALTH AND BEAUTY PAKUWON CITY;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Apotek;swasta;36 Merr;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Toko Obat;swasta;INTISARI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Toko Obat;swasta;ZHONG YAO;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Toko Obat;swasta;BOSTON HEALTH & BEAUTY ECC;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Toko Obat;swasta;SUPERINDO KERTAJAYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Toko Obat;swasta;Hypermart ECC;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Toko Obat;swasta;Super Indo Central Park;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Toko Obat;swasta;GUARDIAN EAST COST;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Toko Obat;swasta;RANCH MARKET;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;PLK - UA KAMPUS C UNAIR;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;DOKTER AYOMAN KELUARGA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;ABDI MULIA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;dr. Subur Prajitno;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;YAYASAN SOSIAL ABDIHUSADA UTAMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;ZAP GALAKSI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;SKIDENT AESTHETIC CENTER;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;ANF;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;LONDON BEAUTY CENTRE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Pratama;swasta;BIOTECH;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;3D CLINIC;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;MEDIKA UTAMA 2;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;WIDJAJA ASTHMA CENTRE;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;SHINY SMILE DENTAL CLINIC;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;SAYANG DIAGNOSTIC CENTER;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;PRAMITA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;MIRACLE AESTHETIC CLINIC;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;ORTHO PLUS;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;PROFIRA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;ERHA APOTHECARY GALAXY MALL;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;NATIONAL EYE CENTER;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;NUSANTARA MEDIKA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;VISION EYE CLINIC;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;PARAHITA DIAGNOSTIC CENTER;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;TETA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357826;3578090;Mulyorejo;Klinik Utama;swasta;MITRA HUSADA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Rumah Sakit Khusus;Pemerintah Provinsi;RS Jiwa Menur;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Rumah Sakit Umum;Swasta;RS Umum Siloam Hospitals Surabaya;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Rumah Sakit Khusus;Swasta;RS Ibu dan Anak Pura Raharja;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Rumah Sakit Umum;TNI/POLRI;RS Ibu dan Anak Bantuan 05.08.05 Surabaya;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Rumah Sakit Khusus;Kementrian Lain;RS Gigi dan Mulut FKG Universitas Airlangga;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Rumah Sakit Khusus;Swasta;RS Ibu dan Anak Ferina;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Puskesmas Induk;Pemerintah Kota;Puskesmas Mojo;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Puskesmas Induk;Pemerintah Kota;Puskesmas Pucang Sewu;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Baratajaya;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Gubeng Klingsingan;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;ALISA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;KIMIA FARMA 24;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;AGRIPA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;SALMA FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;MARTURIA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;TRIMAS;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;MENTARI FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;BHINEKA FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;ASRI FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;KALIDAMI FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;OKTA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;SURYASARI SEJAHTERA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;NGAGEL JAYA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;PEMUDA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;MULYA HUSADA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;PUCANG;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;BAWEAN;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;MELIANA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;DHARMAWANGSA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;FARMASI AIRLANGGA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;NGINDEN FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;TRIJAYA ABADI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;K - 24 DHARMAHUSADA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;ALIN FARMA;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;lainnya;KIMIA FARMA 35;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;REJEKI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;K-24 PASAR PUCANG;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;VIARA MED;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;VIVA APOTEK KALIDAMI;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;VIVA APOTEK GUBENG;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;INDOSEHAT;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;BINANGUN;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;lainnya;KIMIA FARMA KALIBOKOR;Januari;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357808;3578100;Gubeng;Apotek;swasta;KASIH FARMA;Januari;2023
